6439793	0.064663	->	0.222279
5683473	0.128028	->	0.228124
8150070	0.113816	->	0.235585
2892292	0.030077	->	0.092758
473166	0.014733	->	0.124119
8404513	0.013094	<-	0.128661
609742	0.004490	->	0.211047
8419041	0.089273	->	0.184635
2614015	0.046025	->	0.084076
1837204	0.007825	<-	0.131255
1438117	0.257458	->	0.049146
9464929	0.043705	->	0.092747
1973689	0.263026	->	0.106609
1687336	0.002584	->	0.250088
8481463	0.046208	->	0.111778
1457005	0.228463	->	0.102526
9533458	0.047890	->	0.106471
6842408	0.011822	<-	0.311843
2073637	0.002091	<-	0.132408
603465	0.003321	<-	0.211461
841425	0.038953	->	0.225922
2198558	0.170703	->	0.063504
9626132	0.016206	<-	0.131672
6303937	0.035778	->	0.221844
5250596	0.137253	->	0.320632
5733259	0.055971	->	0.151597
8003567	0.219964	->	0.148345
3025965	0.019006	->	0.291930
2346954	0.090637	->	0.132362
7158161	0.005498	->	0.205506
868434	0.037951	->	0.089252
7985741	0.012075	<-	0.129411
3271982	0.179425	->	0.122625
18680	0.046765	->	0.172393
3002885	0.006865	->	0.208546
5196497	0.001209	->	0.210180
6747037	0.025190	<-	0.405266
5393850	0.016077	<-	0.066649
8384732	0.002018	->	0.294836
1531103	0.152469	->	0.153165
8940580	0.005341	<-	0.207617
3977937	0.026196	->	0.165378
7405784	0.084289	->	0.202288
900791	0.007911	<-	0.215226
1754183	0.074882	->	0.322814
4019529	0.039397	->	0.228446
9442352	0.077643	->	0.154872
6324821	0.000966	<-	0.157537
3147170	0.252920	->	0.232314
2573924	0.036533	->	0.284004
3450362	0.022542	->	0.099438
8576198	0.188539	->	0.153616
6596153	0.039297	<-	0.169613
7122117	0.008146	->	0.125654
4985392	0.052071	<-	0.113104
4579303	0.181829	->	0.104098
6841587	0.021631	->	0.054471
9381411	0.335645	->	0.104659
5024027	0.000022	->	0.100586
206404	0.001012	->	0.085768
3423464	0.011835	->	0.044168
6826757	0.250382	->	0.048717
7976399	0.117170	->	0.154201
9074202	0.001350	->	0.094241
7788114	0.014130	<-	0.070971
4926544	0.054629	->	0.127708
6476597	0.039037	->	0.078570
201733	0.000542	->	0.102831
8869066	0.005878	->	0.083807
4595402	0.031489	<-	0.130527
7805393	0.181358	->	0.063382
6757430	0.246226	->	0.110436
3981571	0.116392	->	0.173158
23279	0.027571	->	0.129320
3477056	0.023858	<-	0.129188
9830590	0.074359	->	0.105292
1425629	0.033220	->	0.095704
3506757	0.011994	->	0.134152
1326500	0.001577	->	0.097146
7132010	0.045926	->	0.110691
1128518	0.116391	->	0.163225
963237	0.020644	->	0.125576
8682952	0.043833	->	0.172330
8869506	0.018007	<-	0.134348
6902441	0.023871	->	0.138284
4391508	0.007673	->	0.289386
6386169	0.002798	<-	0.212486
8524753	0.006128	->	0.128198
7936391	0.092111	->	0.132024
7632878	0.040338	->	0.122189
9242331	0.023510	<-	0.157160
9229595	0.017448	->	0.210362
1258203	0.019354	<-	0.130178
353664	0.122719	->	0.378703
3641558	0.254681	->	0.059401
6847260	0.043861	->	0.232730
908391	0.037072	->	0.094213
5064461	0.030983	->	0.207965
4750827	0.094359	->	0.126013
6883026	0.002267	->	0.215018
3471004	0.031891	<-	0.082054
5067064	0.012633	<-	0.127985
9953309	0.171004	->	0.119265
4967582	0.022611	->	0.126014
6499339	0.048752	->	0.316924
4783081	0.010941	->	0.125504
2895533	0.002492	->	0.219090
2961444	0.007986	<-	0.291476
4624724	0.014425	->	0.122173
2688499	0.275079	->	0.205995
4835514	0.017549	->	0.338828
4586671	0.231142	->	0.162282
5040693	0.095504	->	0.148873
174312	0.020345	->	0.062736
7725423	0.002838	<-	0.239401
8773355	0.099570	->	0.088631
4951812	0.021996	<-	0.311081
9391983	0.001220	<-	0.399884
7656884	0.021526	<-	0.168795
8365213	0.003916	<-	0.217635
3173997	0.026177	<-	0.129335
258542	0.012921	->	0.050473
6252198	0.023030	<-	0.308949
1936977	0.001621	->	0.079210
545101	0.259124	->	0.152323
963936	0.003968	->	0.102345
3070807	0.042699	->	0.089821
3271534	0.018425	->	0.130457
2170665	0.022799	->	0.138624
615561	0.015245	->	0.387641
7112498	0.013069	->	0.127492
1771277	0.034315	->	0.169587
4890413	0.302526	->	0.065355
9630401	0.022071	->	0.058422
1686639	0.002772	<-	0.234702
6010908	0.281141	->	0.143031
4133012	0.004214	<-	0.089561
5637633	0.012914	->	0.223941
2393177	0.406218	->	0.140455
4555711	0.015144	<-	0.152705
4117056	0.013237	->	0.221621
8765832	0.004142	->	0.225048
9428602	0.009530	->	0.095963
9050468	0.004296	<-	0.224205
6786272	0.008661	->	0.148425
8433113	0.041470	->	0.083491
7813471	0.033765	<-	0.085655
2956367	0.000068	->	0.105816
7332192	0.036553	->	0.098765
5299612	0.086138	->	0.174424
2915707	0.012309	->	0.056801
3611096	0.275281	->	0.101684
1348054	0.025639	<-	0.128737
8341410	0.092506	->	0.143322
3338471	0.030315	->	0.121157
5930260	0.004121	->	0.136951
98515	0.009672	->	0.210730
4912637	0.076614	->	0.158693
2065906	0.030691	<-	0.161875
311216	0.009829	->	0.248145
4566871	0.046722	->	0.207122
8863719	0.016723	->	0.323098
727664	0.274699	->	0.136594
8362356	0.021561	<-	0.381967
1089424	0.035927	->	0.312593
8442691	0.003288	->	0.219181
3204136	0.018776	->	0.163709
4225412	0.249528	->	0.138343
5805935	0.051706	->	0.237434
67148	0.091281	->	0.256504
8216528	0.006818	<-	0.234003
9969963	0.010145	<-	0.078994
4286460	0.454809	->	0.011279
4337628	0.067602	->	0.148280
821121	0.291875	->	0.075136
9314285	0.038414	<-	0.153435
1881290	0.029479	<-	0.071128
8090550	0.041579	->	0.314927
6170564	0.042078	<-	0.089635
2163977	0.181542	->	0.167616
6656500	0.012517	->	0.190652
3891207	0.076804	->	0.289076
5630266	0.026475	->	0.233013
9851369	0.153735	->	0.226913
9469305	0.131492	->	0.064905
7890902	0.019261	->	0.292777
1796638	0.033920	->	0.181368
6707588	0.108962	->	0.050416
2402989	0.132134	->	0.258796
8526261	0.032690	->	0.096874
8614000	0.006095	<-	0.057406
8931602	0.003149	<-	0.225395
3520658	0.034283	->	0.090904
452713	0.030721	->	0.063198
3049533	0.005968	<-	0.012306
2223234	0.005880	->	0.208228
9477159	0.081677	->	0.116148
552247	0.009597	<-	0.322193
7139540	0.046320	->	0.141120
2903991	0.274606	->	0.068359
2402447	0.203968	->	0.067697
7692134	0.038663	->	0.145211
7223579	0.031880	<-	0.093951
9924069	0.022574	->	0.142905
2958445	0.004293	->	0.219389
7576601	0.001009	<-	0.187124
23752	0.036323	->	0.181739
857301	0.066718	->	0.077810
2427297	0.075776	->	0.141812
3710616	0.021099	->	0.431656
3899685	0.034337	->	0.190252
2706003	0.125532	->	0.257584
6273951	0.021750	->	0.240176
4892524	0.007289	<-	0.100815
294644	0.106534	->	0.167998
4099804	0.208719	->	0.069081
3262660	0.020564	->	0.318663
8670045	0.274623	->	0.062197
3194430	0.077947	->	0.217713
9572780	0.000530	<-	0.079535
8848593	0.012742	->	0.177452
1607307	0.011192	->	0.424377
9748747	0.008995	->	0.189883
7938022	0.024670	->	0.233936
5951313	0.008516	->	0.182702
8737286	0.033857	->	0.242541
4648396	0.196496	->	0.128266
2812238	0.131882	->	0.291168
6647691	0.059211	->	0.231994
2271979	0.015122	<-	0.154941
4567880	0.014333	->	0.139901
260151	0.123252	->	0.143943
4629590	0.039737	->	0.105873
3463394	0.330929	->	0.182449
8355124	0.003992	<-	0.232712
158360	0.241481	->	0.156972
6047784	0.010387	->	0.170544
1727250	0.041428	->	0.186439
6886811	0.081442	->	0.199088
5483274	0.232221	->	0.174098
7253764	0.084048	->	0.149602
2228158	0.012697	->	0.162384
763325	0.075140	->	0.254696
9527543	0.005254	->	0.315283
3815071	0.032720	->	0.138739
3825986	0.066120	->	0.305556
2438580	0.011610	->	0.142198
8306341	0.057762	->	0.155306
8664820	0.020195	<-	0.197021
9809190	0.253593	->	0.119535
3831506	0.051292	->	0.181949
8994069	0.133837	->	0.051354
6758397	0.022098	->	0.121105
4611202	0.090062	->	0.109773
9953879	0.016519	->	0.217597
6326739	0.028571	->	0.157973
4412765	0.021422	->	0.061739
541096	0.024617	<-	0.303616
9752598	0.049830	->	0.149305
2182152	0.258062	->	0.084914
7954900	0.017651	->	0.171016
839263	0.032678	->	0.090258
7826415	0.005911	->	0.221438
1817372	0.020255	->	0.131878
2707540	0.012944	<-	0.106253
4484777	0.001760	->	0.318688
7372327	0.035959	<-	0.092191
5747928	0.010643	<-	0.227011
5061073	0.221781	->	0.059217
8360965	0.062176	->	0.215736
6815093	0.030575	<-	0.105960
5679229	0.017784	->	0.197829
7831120	0.012894	->	0.137036
2218948	0.020202	->	0.061624
7520818	0.116749	->	0.211081
1889967	0.024500	->	0.146438
6557995	0.012223	->	0.209180
1504126	0.212349	->	0.112456
916659	0.043696	<-	0.189149
1335026	0.240677	->	0.061089
6555985	0.046469	->	0.231568
6360460	0.181630	->	0.201550
7612603	0.001191	->	0.140108
8173127	0.005105	<-	0.180317
7081356	0.001577	->	0.138828
7148321	0.249492	->	0.140075
7828563	0.040121	->	0.146013
8474639	0.017586	->	0.119337
6713839	0.104116	->	0.267413
1322455	0.018380	->	0.089822
810150	0.021800	->	0.050598
2671919	0.000704	->	0.269583
1582771	0.011665	->	0.136083
6601431	0.002190	<-	0.108882
3050042	0.006106	->	0.164255
6264265	0.025358	->	0.083909
7688588	0.178516	->	0.051550
2983514	0.244895	->	0.154791
2571783	0.340385	->	0.166685
8838029	0.001244	<-	0.306669
3006907	0.264525	->	0.098131
3280766	0.011304	<-	0.142494
8665043	0.002570	->	0.083161
7733350	0.147121	->	0.117491
9195092	0.010897	<-	0.098974
9562756	0.036722	->	0.179261
669184	0.065141	->	0.233568
6240481	0.048475	->	0.150020
9406374	0.079336	->	0.272762
8979637	0.278451	->	0.122801
7024336	0.009592	->	0.053006
422435	0.376241	->	0.112611
7827319	0.046080	->	0.303934
3238600	0.236418	->	0.059378
6554150	0.004625	<-	0.119447
4833054	0.311645	->	0.052771
893181	0.123784	->	0.320042
3829320	0.040566	->	0.228438
9380618	0.014198	->	0.130364
2478923	0.182670	->	0.013100
7110444	0.021161	->	0.141692
340496	0.091013	->	0.141726
6029473	0.025061	<-	0.143233
5500907	0.015316	->	0.377593
8527229	0.002120	->	0.117711
4300508	0.313697	->	0.165723
4878804	0.004523	<-	0.202278
7717860	0.040160	->	0.122488
4350362	0.021316	->	0.051148
9905532	0.018730	->	0.117959
75818	0.222862	->	0.099307
707650	0.028736	->	0.178546
6436727	0.002181	<-	0.327360
9625813	0.004601	<-	0.089786
7677721	0.003275	->	0.087353
4943691	0.024920	->	0.118658
8442828	0.019394	<-	0.113162
8007360	0.047946	->	0.086788
4213186	0.082993	->	0.208160
5889255	0.043845	<-	0.173101
3391340	0.004264	<-	0.124613
5068398	0.078827	->	0.147144
9229610	0.071638	->	0.198984
1124468	0.081463	->	0.095678
4021250	0.016567	<-	0.117258
729438	0.045858	->	0.084139
3395820	0.205916	->	0.148840
1624087	0.044846	->	0.107802
1670600	0.000602	->	0.190477
7479664	0.132033	->	0.231644
967553	0.010404	<-	0.096845
8221479	0.005093	->	0.101587
2043713	0.013955	->	0.126248
1304346	0.039927	->	0.127824
2657635	0.131512	->	0.098996
6148741	0.029033	<-	0.274854
1899525	0.091029	->	0.249894
9280758	0.206478	->	0.121094
7756371	0.348699	->	0.109798
7461293	0.098460	->	0.130062
1302886	0.018860	->	0.116769
5133585	0.031479	->	0.123005
8040131	0.034606	->	0.163414
5435292	0.289294	->	0.091620
4666830	0.122543	->	0.072486
8489229	0.020861	->	0.125274
2306515	0.029908	<-	0.150913
3956277	0.030659	->	0.274316
4326946	0.058897	->	0.103603
9742533	0.017496	<-	0.229176
3180261	0.068991	->	0.197615
4342743	0.036750	->	0.098263
5371348	0.053766	->	0.096933
143972	0.232786	->	0.006475
7428931	0.003399	->	0.184079
9198069	0.001215	<-	0.185405
8455544	0.205570	->	0.088425
2245000	0.008404	->	0.136436
169998	0.161144	->	0.211770
2333451	0.131089	->	0.261112
7330503	0.082640	->	0.111538
2148031	0.386416	->	0.062595
7584244	0.011274	->	0.115763
4499047	0.182752	->	0.215635
4458636	0.021841	->	0.145284
3663213	0.110216	->	0.110785
5137999	0.178214	->	0.183442
7725896	0.191805	->	0.211682
3428696	0.170248	->	0.227455
9924181	0.189247	->	0.212969
3578167	0.022736	->	0.088014
248707	0.019793	->	0.165045
7122205	0.238798	->	0.115248
9801854	0.000577	<-	0.120060
3688974	0.269168	->	0.080955
4297004	0.291085	->	0.238315
4927644	0.235772	->	0.063057
9151054	0.037752	->	0.077172
3241253	0.296259	->	0.134825
8038570	0.012012	<-	0.129787
4904830	0.021555	->	0.059293
4405817	0.062186	->	0.155512
8192954	0.056352	->	0.233003
4462968	0.006447	<-	0.287578
7865999	0.016140	->	0.150655
3484691	0.022264	->	0.162066
4983614	0.225644	->	0.141117
6705192	0.051636	->	0.120971
3245510	0.017306	->	0.063056
1125338	0.025019	->	0.175101
1761712	0.007763	<-	0.207845
3243594	0.229269	->	0.015147
6101307	0.042697	->	0.134308
3692043	0.017769	->	0.087436
649993	0.030864	->	0.317668
1557205	0.185937	->	0.117606
6000077	0.038578	->	0.053534
444006	0.004899	->	0.386004
1823554	0.069242	->	0.165885
4535039	0.005305	->	0.215656
9696994	0.007893	<-	0.212415
8488626	0.044703	->	0.220058
2680780	0.009829	->	0.219224
7263859	0.036298	->	0.279152
8826597	0.040549	->	0.130409
6031134	0.036357	->	0.158417
3619574	0.120487	->	0.304790
8708357	0.036128	->	0.136768
5924082	0.015686	->	0.134790
3891706	0.012969	<-	0.102366
3448082	0.019085	->	0.058096
3175391	0.005666	->	0.086260
3496814	0.018960	<-	0.169190
5404364	0.015924	->	0.168811
8013637	0.021189	->	0.143800
5633779	0.000759	->	0.283719
9747260	0.022047	->	0.139247
1456248	0.141085	->	0.170898
7053025	0.000654	->	0.118954
9614541	0.098632	->	0.218766
780803	0.022614	->	0.167890
3178119	0.179166	->	0.009541
980115	0.001399	->	0.141169
9498284	0.016630	->	0.069744
6838167	0.241332	->	0.206265
9326586	0.226296	->	0.078038
8237291	0.073411	->	0.312500
791223	0.454001	->	0.010045
3719453	0.005682	<-	0.293809
1566775	0.083754	->	0.242040
6881939	0.140805	->	0.135219
9677680	0.037446	->	0.117605
9628760	0.313003	->	0.157091
4572164	0.043357	->	0.421576
509429	0.286778	->	0.069740
9537044	0.157539	->	0.138228
6984363	0.099024	->	0.274217
339390	0.002873	->	0.118339
5831153	0.080673	->	0.099425
1128087	0.024567	->	0.112983
8218533	0.019904	<-	0.157962
8621308	0.099630	->	0.336352
3608827	0.102445	->	0.197487
9913071	0.039364	<-	0.099551
2752492	0.022916	->	0.132138
7431967	0.084221	->	0.282453
496326	0.024014	->	0.121041
2963736	0.238366	->	0.109201
1935500	0.020203	<-	0.148738
238689	0.005905	<-	0.146450
7807761	0.020233	->	0.100196
1330588	0.023454	->	0.125573
7545480	0.088114	->	0.467149
6735577	0.016903	->	0.093017
2413698	0.015254	<-	0.072222
2657305	0.028682	<-	0.127248
8211703	0.053364	->	0.122261
4478280	0.025922	->	0.194219
2177255	0.032743	->	0.264626
2081732	0.015508	->	0.341037
264293	0.034580	<-	0.202931
5172026	0.296386	->	0.136381
2657381	0.080597	->	0.241148
7681879	0.049442	->	0.176556
8141590	0.015497	->	0.249987
3823597	0.029167	->	0.195097
2828894	0.268204	->	0.220350
2978170	0.024389	->	0.157144
9894627	0.221427	->	0.186687
9574050	0.001355	->	0.104043
1392251	0.062083	->	0.264982
7798948	0.095713	->	0.385957
6318947	0.036205	->	0.232963
5199975	0.235708	->	0.253211
8529742	0.010240	->	0.068265
4499598	0.012265	->	0.159855
6920481	0.065109	->	0.090659
6645435	0.040896	->	0.098542
2451019	0.088270	->	0.126511
3511234	0.062762	->	0.161648
8665740	0.122734	->	0.226367
4426327	0.049558	->	0.095246
8068500	0.016423	->	0.132327
2227920	0.046471	->	0.214725
4685144	0.000051	->	0.217811
9599575	0.058796	->	0.118547
9507671	0.289660	->	0.141997
131015	0.064691	->	0.175952
7786949	0.014052	->	0.060800
1380811	0.063028	->	0.113563
9435196	0.054398	->	0.129906
5582978	0.052041	->	0.277478
4138261	0.015638	<-	0.158901
7924369	0.004532	->	0.299923
8260235	0.036109	->	0.131746
7367556	0.102863	->	0.070485
9029855	0.033084	->	0.102784
9988923	0.020568	<-	0.129957
8396819	0.011481	->	0.100341
8558023	0.222272	->	0.088576
9478255	0.210050	->	0.173832
6600536	0.180647	->	0.307287
7346752	0.009459	<-	0.244040
7351075	0.032008	->	0.289995
604357	0.122333	->	0.205469
9461223	0.036597	<-	0.087026
454656	0.013460	->	0.099736
8540056	0.020829	->	0.135057
9941370	0.000809	->	0.249039
2793391	0.026697	->	0.108648
351572	0.021943	<-	0.081588
1592261	0.043541	->	0.173430
2802305	0.020681	<-	0.256748
9863762	0.030168	->	0.194081
6831433	0.025844	->	0.299434
4345701	0.014385	<-	0.081449
9979147	0.007090	->	0.082415
8134669	0.001226	->	0.435832
9601443	0.249141	->	0.093089
7909611	0.057337	->	0.125858
4127953	0.007913	->	0.292871
5340971	0.060639	->	0.347670
1587763	0.253064	->	0.134027
7540007	0.141427	->	0.234493
3286289	0.056260	->	0.132066
2559422	0.110442	->	0.094375
8831024	0.034472	->	0.173261
4401418	0.408730	->	0.172646
6087380	0.006675	->	0.100095
9373172	0.276445	->	0.107598
2629838	0.084016	->	0.272121
7415744	0.015149	<-	0.059349
866273	0.005572	->	0.085247
9924061	0.064888	->	0.129207
879544	0.016969	->	0.151614
9812916	0.042988	->	0.173292
9243818	0.024191	->	0.225998
930177	0.149022	->	0.071926
4813243	0.140650	->	0.311333
3514265	0.220568	->	0.095739
5800753	0.045425	->	0.087408
4093291	0.059145	->	0.120334
4791811	0.040437	->	0.322740
7815920	0.002243	->	0.081161
7377022	0.126098	->	0.211805
8245906	0.021340	->	0.061911
8056415	0.518553	->	0.051748
2036316	0.036954	<-	0.088732
4115411	0.087918	->	0.119707
8308121	0.002416	<-	0.395787
8572603	0.146463	->	0.332969
6625788	0.277414	->	0.051446
7014903	0.034593	->	0.183095
5555613	0.101573	->	0.275852
9294157	0.015350	->	0.225625
5479347	0.729284	->	0.074510
6681658	0.023238	->	0.289629
6904727	0.502693	->	0.058673
9223810	0.249516	->	0.151057
6257929	0.003981	<-	0.143225
4297291	0.007635	<-	0.100064
6549425	0.060815	->	0.097129
5023960	0.031362	->	0.293213
6266356	0.035260	<-	0.091784
6230146	0.069275	->	0.149297
6269679	0.006219	<-	0.222909
7570403	0.065847	->	0.151729
3169521	0.241560	->	0.221319
3167102	0.008868	->	0.152423
9865278	0.133145	->	0.314987
3525851	0.097118	->	0.129915
9308378	0.035966	->	0.134121
9043655	0.008763	<-	0.290843
1001213	0.226937	->	0.119884
998216	0.058093	->	0.297385
7289609	0.102888	->	0.213477
1765767	0.033173	<-	0.213256
269258	0.029805	<-	0.154989
5753373	0.124940	->	0.219807
9284540	0.019703	->	0.338479
987712	0.030273	->	0.323259
7370884	0.022736	<-	0.072118
6186235	0.116075	->	0.303864
2183197	0.008703	->	0.076306
3475395	0.004403	<-	0.219536
2333237	0.091633	->	0.242772
9361019	0.028953	->	0.222813
3244782	0.023397	->	0.153959
2785686	0.269818	->	0.169953
455062	0.017058	<-	0.261075
8774972	0.227430	->	0.144880
7795645	0.062808	->	0.143917
7074905	0.029458	->	0.408929
3271532	0.069399	->	0.162397
3895544	0.004331	<-	0.111738
1955094	0.019285	->	0.249529
510868	0.033287	->	0.071368
3493091	0.262268	->	0.150845
2885728	0.108278	->	0.104529
6680187	0.016208	->	0.167859
6342924	0.004608	->	0.175330
5392721	0.267485	->	0.066670
970089	0.117692	->	0.100957
9338535	0.058632	->	0.113515
6626548	0.009141	<-	0.099108
7833980	0.261742	->	0.102584
8891162	0.023492	<-	0.251027
604060	0.034560	->	0.117079
3085318	0.018162	->	0.067988
6766700	0.010154	<-	0.215745
4951396	0.053869	->	0.179533
5322715	0.119397	->	0.118166
3592219	0.001925	->	0.079846
8351340	0.010153	->	0.163201
4020679	0.044395	<-	0.080159
35545	0.191464	->	0.178043
9586892	0.024202	->	0.157694
8077490	0.099264	->	0.188003
7096557	0.043599	->	0.181379
9483234	0.164778	->	0.250680
3017194	0.076720	->	0.156070
4223797	0.238118	->	0.111527
7196241	0.049256	->	0.124539
2329500	0.030720	->	0.308570
6352281	0.109414	->	0.251920
7108822	0.293219	->	0.143535
8843546	0.096937	->	0.169846
8158506	0.046789	->	0.152684
8209900	0.003703	->	0.187947
9468034	0.129428	->	0.116962
817089	0.087198	->	0.101073
9418896	0.474358	->	0.007259
6785192	0.091750	->	0.261851
8380656	0.239632	->	0.152416
4468836	0.046363	->	0.053771
1215328	0.493839	->	0.142432
8336103	0.015854	->	0.154180
74774	0.004417	->	0.146202
4189966	0.009789	->	0.132318
5979129	0.004534	<-	0.084158
1085651	0.094280	->	0.129424
9799463	0.324129	->	0.122201
309453	0.201099	->	0.196362
8114187	0.185229	->	0.102199
1728679	0.015359	->	0.079662
1117664	0.002269	<-	0.241725
3609014	0.008971	<-	0.252455
6224580	0.150459	->	0.113474
5419136	0.005449	<-	0.148471
3331599	0.010534	->	0.178532
7165066	0.202405	->	0.168196
2059852	0.047406	->	0.109379
1765929	0.011289	->	0.062619
9987448	0.051080	->	0.164011
514648	0.001591	<-	0.220899
8129286	0.123232	->	0.212587
9607498	0.003927	->	0.083481
8048695	0.091298	->	0.054670
4210264	0.037440	->	0.189990
854490	0.003794	->	0.230113
4403875	0.286439	->	0.072815
451882	0.000014	->	0.266577
811640	0.037442	->	0.134971
4339201	0.382435	->	0.201697
5321697	0.014189	->	0.183545
7452165	0.013121	->	0.150942
780012	0.041000	->	0.066081
3888672	0.081240	->	0.192001
9952655	0.228765	->	0.320804
3183104	0.335082	->	0.077446
295146	0.019178	->	0.165009
5933798	0.007729	<-	0.272587
4892573	0.270091	->	0.087426
6954663	0.268780	->	0.084536
9595868	0.008673	<-	0.104829
987836	0.150537	->	0.214899
9114125	0.103935	->	0.158635
5535301	0.272531	->	0.053637
3732124	0.003493	->	0.100181
4353818	0.017543	->	0.178884
9098929	0.009982	->	0.321096
4215451	0.012224	->	0.158577
9513389	0.013933	->	0.075647
4185993	0.063698	->	0.251772
4873077	0.069691	->	0.363813
8592097	0.039107	->	0.186536
821906	0.031096	->	0.149351
4683010	0.000626	<-	0.167385
4347485	0.003873	->	0.214253
991690	0.012579	->	0.221219
2596309	0.096255	->	0.154824
5881446	0.004445	->	0.227430
3982517	0.049535	->	0.363719
1007228	0.022463	->	0.340383
7765622	0.004072	->	0.235856
6487603	0.122746	->	0.205587
7430508	0.032112	<-	0.178991
6836462	0.100780	->	0.300770
1700435	0.188161	->	0.076879
5471054	0.257504	->	0.164639
2617603	0.055441	->	0.191926
3947441	0.306501	->	0.138089
6540730	0.055940	->	0.334866
1411231	0.260054	->	0.057480
1753157	0.032962	->	0.187531
9020280	0.104410	->	0.272412
7017517	0.027234	->	0.317098
7343391	0.119401	->	0.215249
4516238	0.035567	->	0.101640
2293815	0.103793	->	0.293986
1043496	0.010329	->	0.150131
446454	0.060085	->	0.089483
8691096	0.029530	->	0.212316
6925695	0.258832	->	0.169939
1503464	0.003144	->	0.248986
2854742	0.262909	->	0.156341
2045265	0.009130	<-	0.367015
4760505	0.058676	->	0.352554
2863229	0.021284	->	0.326093
5793242	0.052527	->	0.200804
2744676	0.002985	<-	0.098603
6675560	0.021599	<-	0.148195
6202345	0.080359	->	0.353074
7161861	0.057869	->	0.266664
9315079	0.027107	->	0.118349
6286414	0.004801	->	0.290179
8354898	0.249976	->	0.162700
5801342	0.046384	->	0.171646
2576202	0.008399	<-	0.118532
799210	0.143403	->	0.258722
6874274	0.027106	->	0.106852
5005326	0.174589	->	0.176123
8790190	0.017539	->	0.200204
6446293	0.180606	->	0.073946
6307743	0.050033	->	0.219516
4246139	0.126765	->	0.267413
5668298	0.127642	->	0.142405
1261159	0.192616	->	0.271249
2958422	0.309528	->	0.308056
835951	0.014565	->	0.282312
7653959	0.028278	->	0.158256
6440016	0.090781	->	0.129422
9755244	0.041746	<-	0.123898
5674957	0.266758	->	0.114504
9687460	0.430439	->	0.136916
9297912	0.118003	->	0.074257
9445736	0.235809	->	0.117708
5878471	0.032863	->	0.116079
9489181	0.009929	->	0.178271
9216118	0.429054	->	0.147540
3146802	0.145611	->	0.275643
8380966	0.028028	->	0.108324
5887839	0.067614	->	0.231586
8867273	0.363338	->	0.280594
8677409	0.078743	->	0.130135
8361106	0.021983	<-	0.069909
1244121	0.029870	->	0.113649
862571	0.019603	->	0.118693
4199716	0.143953	->	0.231970
2772406	0.027336	->	0.231774
1058025	0.049872	->	0.137955
2794010	0.226723	->	0.073936
7247632	0.066694	->	0.171615
325712	0.037188	->	0.144363
3641703	0.033296	->	0.167954
8361271	0.108535	->	0.193868
5562047	0.025640	->	0.161033
2431425	0.070232	->	0.134462
3035166	0.014022	->	0.346537
5400185	0.230247	->	0.168420
540044	0.094933	->	0.181317
4606725	0.070687	->	0.156278
7937476	0.015554	->	0.156009
7208543	0.041475	->	0.187851
3420469	0.013772	->	0.074911
7964716	0.400911	->	0.082729
2384762	0.001454	<-	0.159227
2651544	0.245268	->	0.156416
4300345	0.015909	->	0.377639
2427679	0.247227	->	0.110272
8849999	0.047267	->	0.186215
718340	0.021431	->	0.321007
6705129	0.015211	->	0.067260
6917090	0.037792	->	0.240973
4527374	0.262919	->	0.059083
1390036	0.039411	->	0.096005
1935653	0.018653	->	0.148513
8715197	0.012809	->	0.284284
6555775	0.084399	->	0.466408
1095330	0.026231	->	0.173694
3762399	0.085896	->	0.178314
9749178	0.015963	->	0.169164
9105045	0.026785	->	0.188223
283715	0.088134	->	0.173901
3953809	0.267103	->	0.111097
6463479	0.028059	->	0.143699
3538578	0.015708	->	0.162635
5750657	0.240765	->	0.124219
8164538	0.064101	->	0.280170
1570561	0.055859	->	0.225214
8563088	0.247338	->	0.063463
8331083	0.008064	->	0.165656
4043882	0.239008	->	0.238318
4014743	0.069680	->	0.201792
3490658	0.005420	->	0.101833
8109057	0.027176	->	0.084825
1423965	0.014532	->	0.225569
703238	0.011636	->	0.195957
180903	0.001558	<-	0.119750
6480792	0.001898	->	0.132689
5053515	0.126150	->	0.319308
9038607	0.126625	->	0.175412
9422655	0.051846	->	0.195174
1096061	0.013229	->	0.170764
5840268	0.048926	->	0.093386
9243861	0.025978	<-	0.166508
1395198	0.099368	->	0.274712
166432	0.042672	->	0.214850
539471	0.012114	->	0.355334
1264058	0.017592	->	0.246300
1352777	0.003235	->	0.300288
1618273	0.040743	->	0.082476
2242449	0.022083	->	0.301081
902033	0.024400	->	0.157179
2653409	0.023974	->	0.102984
2256903	0.020660	->	0.132820
227425	0.383018	->	0.169068
2464349	0.239580	->	0.052016
1599327	0.034647	->	0.100610
8438715	0.009966	->	0.207231
6607479	0.036473	->	0.203572
3397602	0.041520	->	0.224619
1444005	0.320522	->	0.216199
4423580	0.070072	->	0.111187
8081439	0.009732	->	0.151923
3122694	0.027666	->	0.220160
5933132	0.059062	->	0.134812
1972557	0.226637	->	0.129763
1468635	0.040057	->	0.238467
7415643	0.496803	->	0.049055
2903261	0.177102	->	0.074982
2904254	0.055327	->	0.200486
6295970	0.233147	->	0.153352
4937647	0.145566	->	0.231741
5741514	0.040102	->	0.104725
364625	0.078249	->	0.222551
150053	0.064793	->	0.204882
9540297	0.105355	->	0.225015
3039532	0.023132	->	0.243003
4425855	0.194408	->	0.169872
2487039	0.043702	->	0.111965
4342791	0.017775	->	0.243276
